Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
BO471523,3,Homicide,Yes,Boston,827,Timothy Iverson,2002
BO905845,5,Assault,Yes,Boston,827,Timothy Iverson,2002
BO357772,4,Drug abuse,Yes,Boston,799,Jennie Hampton,2003
BO940127,4,Drug abuse,Yes,Boston,414,Ronald Bryant,2002
BO186654,3,Homicide,No,Boston,264,Tamica Striegel,2004
BO525732,2,Vandalism,No,Boston,799,Jennie Hampton,2003
BO178080,3,Homicide,Yes,Boston,799,Jennie Hampton,2003
BO943258,5,Assault,Yes,Boston,264,Tamica Striegel,2004
BO870727,2,Vandalism,Yes,Boston,414,Ronald Bryant,2004
BO908251,5,Assault,Yes,Boston,799,Jennie Hampton,2002
BO535583,4,Drug abuse,No,Boston,287,Kathy Fry,2003
BO347809,1,Larceny,No,Boston,287,Kathy Fry,2003
BO793778,2,Vandalism,Yes,Boston,287,Kathy Fry,2002
BO858284,3,Homicide,No,Boston,117,Alyssa Haycraft,2002
BO970678,2,Vandalism,Yes,Boston,827,Timothy Iverson,2003
BO238708,5,Assault,Yes,Boston,264,Tamica Striegel,2003
BO876884,2,Vandalism,No,Boston,287,Kathy Fry,2001
BO898932,5,Assault,Yes,Boston,827,Timothy Iverson,2002
BO131256,1,Larceny,Yes,Boston,414,Ronald Bryant,2003
BO858284,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
BO609335,4,Drug abuse,No,Boston,820,Steven Hardeman,2003
BO617411,2,Vandalism,No,Boston,414,Ronald Bryant,2002
BO215626,5,Assault,Yes,Boston,799,Jennie Hampton,2003
BO462388,5,Assault,Yes,Boston,117,Alyssa Haycraft,2002
BO125861,5,Assault,Yes,Boston,799,Jennie Hampton,2001
BO852057,1,Larceny,No,Boston,827,Timothy Iverson,2004
BO531670,2,Vandalism,Yes,Boston,287,Kathy Fry,2003
BO237467,1,Larceny,No,Boston,827,Timothy Iverson,2002
BO493598,3,Homicide,Yes,Boston,287,Kathy Fry,2002
BO757610,2,Vandalism,Yes,Boston,414,Ronald Bryant,2000
BO466643,5,Assault,Yes,Boston,976,Tyler Stringer,2003
BO593698,3,Homicide,Yes,Boston,799,Jennie Hampton,2000
BO803768,2,Vandalism,No,Boston,414,Ronald Bryant,2000
BO159319,2,Vandalism,Yes,Boston,264,Tamica Striegel,2002
BO119975,5,Assault,Yes,Boston,117,Alyssa Haycraft,2003
BO398409,4,Drug abuse,Yes,Boston,117,Alyssa Haycraft,2000
BO119543,5,Assault,No,Boston,827,Timothy Iverson,2003
BO705492,4,Drug abuse,Yes,Boston,827,Timothy Iverson,2000
BO152460,2,Vandalism,Yes,Boston,820,Steven Hardeman,2000
BO663400,2,Vandalism,Yes,Boston,799,Jennie Hampton,2000
BO361993,3,Homicide,No,Boston,827,Timothy Iverson,2000
BO841848,5,Assault,Yes,Boston,799,Jennie Hampton,2002
BO585596,2,Vandalism,Yes,Boston,976,Tyler Stringer,2000
BO434115,5,Assault,Yes,Boston,414,Ronald Bryant,2001
BO887074,3,Homicide,No,Boston,414,Ronald Bryant,2000
BO171661,3,Homicide,Yes,Boston,976,Tyler Stringer,2001
BO491454,2,Vandalism,Yes,Boston,976,Tyler Stringer,2004
BO859470,2,Vandalism,No,Boston,287,Kathy Fry,2001
BO588405,2,Vandalism,No,Boston,287,Kathy Fry,2004
BO326491,1,Larceny,No,Boston,799,Jennie Hampton,2001
BO245190,1,Larceny,No,Boston,827,Timothy Iverson,2004
BO434115,2,Vandalism,No,Boston,799,Jennie Hampton,2003
BO657306,5,Assault,No,Boston,264,Tamica Striegel,2002
BO599884,3,Homicide,Yes,Boston,976,Tyler Stringer,2002
BO792308,3,Homicide,No,Boston,820,Steven Hardeman,2004
BO814329,1,Larceny,No,Boston,827,Timothy Iverson,2002
BO907750,1,Larceny,No,Boston,414,Ronald Bryant,2004
BO628079,4,Drug abuse,Yes,Boston,820,Steven Hardeman,2001
BO145998,1,Larceny,No,Boston,827,Timothy Iverson,2001
BO675554,2,Vandalism,No,Boston,414,Ronald Bryant,2004
BO187706,3,Homicide,Yes,Boston,799,Jennie Hampton,2001
BO674051,4,Drug abuse,No,Boston,976,Tyler Stringer,2003
BO351034,1,Larceny,Yes,Boston,799,Jennie Hampton,2002
BO842965,2,Vandalism,Yes,Boston,827,Timothy Iverson,2000
BO143700,5,Assault,Yes,Boston,827,Timothy Iverson,2004
BO748373,1,Larceny,No,Boston,799,Jennie Hampton,2004
BO510338,2,Vandalism,Yes,Boston,287,Kathy Fry,2000
BO466643,3,Homicide,No,Boston,820,Steven Hardeman,2003
BO546016,3,Homicide,Yes,Boston,820,Steven Hardeman,2002
BO921434,5,Assault,Yes,Boston,117,Alyssa Haycraft,2001
BO448889,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2004
BO125460,1,Larceny,No,Boston,264,Tamica Striegel,2003
BO317916,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2001
BO805939,5,Assault,Yes,Boston,414,Ronald Bryant,2003
BO331254,3,Homicide,No,Boston,264,Tamica Striegel,2001
BO318592,2,Vandalism,No,Boston,264,Tamica Striegel,2004
BO917955,1,Larceny,Yes,Boston,264,Tamica Striegel,2000
BO322993,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2004
BO573995,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2002
BO916336,5,Assault,No,Boston,799,Jennie Hampton,2002
BO735764,1,Larceny,Yes,Boston,287,Kathy Fry,2001
BO442537,5,Assault,No,Boston,820,Steven Hardeman,2003
BO235931,1,Larceny,No,Boston,799,Jennie Hampton,2004
BO932234,2,Vandalism,Yes,Boston,264,Tamica Striegel,2000
BO326778,1,Larceny,No,Boston,799,Jennie Hampton,2003
BO227340,2,Vandalism,No,Boston,117,Alyssa Haycraft,2002
BO166052,2,Vandalism,No,Boston,117,Alyssa Haycraft,2003
BO917185,2,Vandalism,No,Boston,820,Steven Hardeman,2001
BO368478,2,Vandalism,Yes,Boston,976,Tyler Stringer,2002
BO996054,3,Homicide,Yes,Boston,976,Tyler Stringer,2000
BO336578,2,Vandalism,No,Boston,820,Steven Hardeman,2004
BO359058,1,Larceny,No,Boston,414,Ronald Bryant,2001
BO154538,3,Homicide,Yes,Boston,264,Tamica Striegel,2002
BO790895,1,Larceny,No,Boston,264,Tamica Striegel,2004
BO730485,4,Drug abuse,No,Boston,414,Ronald Bryant,2004
BO757610,3,Homicide,Yes,Boston,414,Ronald Bryant,2000
BO240535,5,Assault,Yes,Boston,414,Ronald Bryant,2002
BO101891,1,Larceny,No,Boston,799,Jennie Hampton,2004
BO438304,1,Larceny,Yes,Boston,799,Jennie Hampton,2002
BO766125,1,Larceny,Yes,Boston,264,Tamica Striegel,2004
BO168543,3,Homicide,No,Boston,117,Alyssa Haycraft,2002
BO370465,5,Assault,No,Boston,976,Tyler Stringer,2001
BO916066,2,Vandalism,No,Boston,820,Steven Hardeman,2001
BO824033,5,Assault,No,Boston,117,Alyssa Haycraft,2003
BO361993,1,Larceny,Yes,Boston,976,Tyler Stringer,2003
BO357772,5,Assault,Yes,Boston,820,Steven Hardeman,2002
BO143925,3,Homicide,No,Boston,827,Timothy Iverson,2003
BO347686,2,Vandalism,No,Boston,820,Steven Hardeman,2001
BO798921,5,Assault,Yes,Boston,976,Tyler Stringer,2000
BO471994,2,Vandalism,No,Boston,264,Tamica Striegel,2003
BO754094,1,Larceny,Yes,Boston,264,Tamica Striegel,2001
BO648816,3,Homicide,Yes,Boston,827,Timothy Iverson,2002
BO119975,1,Larceny,Yes,Boston,799,Jennie Hampton,2003
BO662484,2,Vandalism,No,Boston,820,Steven Hardeman,2003
BO370465,4,Drug abuse,No,Boston,264,Tamica Striegel,2002
BO676482,2,Vandalism,Yes,Boston,264,Tamica Striegel,2001
BO726063,5,Assault,No,Boston,117,Alyssa Haycraft,2003
BO206512,4,Drug abuse,No,Boston,976,Tyler Stringer,2002
BO359058,2,Vandalism,No,Boston,827,Timothy Iverson,2002
BO948442,3,Homicide,No,Boston,799,Jennie Hampton,2002
BO727178,1,Larceny,Yes,Boston,799,Jennie Hampton,2000
BO478254,3,Homicide,Yes,Boston,264,Tamica Striegel,2002
BO728111,5,Assault,No,Boston,827,Timothy Iverson,2000
BO844251,5,Assault,No,Boston,264,Tamica Striegel,2001
BO294302,1,Larceny,No,Boston,414,Ronald Bryant,2003
BO863065,3,Homicide,Yes,Boston,414,Ronald Bryant,2003
BO371660,1,Larceny,No,Boston,264,Tamica Striegel,2001
BO399962,4,Drug abuse,Yes,Boston,287,Kathy Fry,2003
BO455137,2,Vandalism,No,Boston,799,Jennie Hampton,2000
BO564496,5,Assault,No,Boston,820,Steven Hardeman,2004
BO101965,3,Homicide,Yes,Boston,117,Alyssa Haycraft,2001
BO378295,4,Drug abuse,No,Boston,820,Steven Hardeman,2003
BO646738,3,Homicide,No,Boston,287,Kathy Fry,2003
BO597461,1,Larceny,No,Boston,799,Jennie Hampton,2001
BO997175,5,Assault,No,Boston,976,Tyler Stringer,2002
BO172839,2,Vandalism,No,Boston,827,Timothy Iverson,2002
BO949148,3,Homicide,Yes,Boston,287,Kathy Fry,2004
BO126856,5,Assault,No,Boston,117,Alyssa Haycraft,2000
BO326837,3,Homicide,No,Boston,799,Jennie Hampton,2003
BO532389,5,Assault,No,Boston,827,Timothy Iverson,2002
BO306761,2,Vandalism,No,Boston,264,Tamica Striegel,2002
BO228714,3,Homicide,No,Boston,287,Kathy Fry,2004
BO372813,2,Vandalism,Yes,Boston,414,Ronald Bryant,2001
BO790188,5,Assault,No,Boston,820,Steven Hardeman,2003
BO629379,4,Drug abuse,No,Boston,827,Timothy Iverson,2001
BO420647,2,Vandalism,No,Boston,264,Tamica Striegel,2003
BO248257,2,Vandalism,No,Boston,799,Jennie Hampton,2002
BO131256,5,Assault,Yes,Boston,414,Ronald Bryant,2000
BO898932,1,Larceny,Yes,Boston,287,Kathy Fry,2001
BO675554,1,Larceny,No,Boston,287,Kathy Fry,2000
BO293515,1,Larceny,Yes,Boston,976,Tyler Stringer,2000
BO185017,5,Assault,No,Boston,287,Kathy Fry,2004
BO826227,5,Assault,No,Boston,976,Tyler Stringer,2004
BO110993,5,Assault,Yes,Boston,287,Kathy Fry,2003
BO299487,5,Assault,No,Boston,414,Ronald Bryant,2002
BO250727,5,Assault,Yes,Boston,976,Tyler Stringer,2004
BO127579,1,Larceny,No,Boston,976,Tyler Stringer,2000
BO930000,1,Larceny,Yes,Boston,976,Tyler Stringer,2001
BO444696,3,Homicide,No,Boston,264,Tamica Striegel,2003
BO962594,3,Homicide,No,Boston,827,Timothy Iverson,2001
BO904360,2,Vandalism,Yes,Boston,827,Timothy Iverson,2003
BO449424,3,Homicide,No,Boston,827,Timothy Iverson,2001
BO156269,1,Larceny,No,Boston,414,Ronald Bryant,2001
