Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
SF335841,5,Assault,Yes,San Francisco,216,Charles Pitts,2000
SF270637,1,Larceny,Yes,San Francisco,140,Charles Ortega,2003
SF523656,3,Homicide,Yes,San Francisco,291,Roy Romero,2002
SF706795,2,Vandalism,Yes,San Francisco,140,Charles Ortega,2002
SF691825,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
SF478624,1,Larceny,Yes,San Francisco,140,Charles Ortega,2001
SF419539,1,Larceny,Yes,San Francisco,140,Charles Ortega,2002
SF433016,1,Larceny,No,San Francisco,848,Joseph Costello,2000
SF966442,1,Larceny,Yes,San Francisco,848,Joseph Costello,2004
SF620501,2,Vandalism,No,San Francisco,130,David Graham,2002
SF584306,1,Larceny,No,San Francisco,167,Adele Peters,2000
SF488242,1,Larceny,Yes,San Francisco,140,Charles Ortega,2001
SF302669,1,Larceny,Yes,San Francisco,891,Edward Denton,2002
SF355245,1,Larceny,No,San Francisco,848,Joseph Costello,2003
SF129458,1,Larceny,Yes,San Francisco,848,Joseph Costello,2000
SF910584,1,Larceny,Yes,San Francisco,848,Joseph Costello,2001
SF520381,1,Larceny,Yes,San Francisco,291,Roy Romero,2002
SF542001,2,Vandalism,No,San Francisco,216,Charles Pitts,2004
SF719479,1,Larceny,Yes,San Francisco,167,Adele Peters,2000
SF756381,4,Drug abuse,No,San Francisco,848,Joseph Costello,2001
SF558760,2,Vandalism,No,San Francisco,167,Adele Peters,2003
SF204223,1,Larceny,No,San Francisco,140,Charles Ortega,2000
SF752633,1,Larceny,Yes,San Francisco,167,Adele Peters,2002
SF350431,4,Drug abuse,Yes,San Francisco,140,Charles Ortega,2001
SF405180,1,Larceny,No,San Francisco,848,Joseph Costello,2003
SF613174,5,Assault,No,San Francisco,140,Charles Ortega,2004
SF269511,5,Assault,Yes,San Francisco,891,Edward Denton,2000
SF558908,1,Larceny,No,San Francisco,447,Sherell Reine,2000
SF897060,1,Larceny,Yes,San Francisco,891,Edward Denton,2004
SF394059,1,Larceny,Yes,San Francisco,140,Charles Ortega,2002
SF348073,1,Larceny,Yes,San Francisco,291,Roy Romero,2004
SF679938,5,Assault,Yes,San Francisco,167,Adele Peters,2003
SF326354,1,Larceny,No,San Francisco,291,Roy Romero,2002
SF529527,1,Larceny,Yes,San Francisco,291,Roy Romero,2001
SF681073,1,Larceny,No,San Francisco,140,Charles Ortega,2002
SF760687,3,Homicide,Yes,San Francisco,167,Adele Peters,2003
SF676514,1,Larceny,Yes,San Francisco,216,Charles Pitts,2004
SF355245,5,Assault,No,San Francisco,291,Roy Romero,2000
SF313924,1,Larceny,Yes,San Francisco,848,Joseph Costello,2004
SF278510,1,Larceny,No,San Francisco,291,Roy Romero,2000
SF585185,2,Vandalism,Yes,San Francisco,291,Roy Romero,2001
SF430911,5,Assault,Yes,San Francisco,140,Charles Ortega,2001
SF629822,5,Assault,Yes,San Francisco,216,Charles Pitts,2000
SF413953,4,Drug abuse,No,San Francisco,167,Adele Peters,2000
SF983016,2,Vandalism,No,San Francisco,291,Roy Romero,2002
SF923601,1,Larceny,No,San Francisco,848,Joseph Costello,2001
SF635252,1,Larceny,Yes,San Francisco,848,Joseph Costello,2002
SF512571,1,Larceny,No,San Francisco,216,Charles Pitts,2003
SF219291,4,Drug abuse,Yes,San Francisco,291,Roy Romero,2003
SF455969,2,Vandalism,Yes,San Francisco,167,Adele Peters,2000
SF274452,1,Larceny,No,San Francisco,291,Roy Romero,2000
SF177321,5,Assault,Yes,San Francisco,447,Sherell Reine,2001
SF142238,4,Drug abuse,Yes,San Francisco,140,Charles Ortega,2002
SF132753,5,Assault,Yes,San Francisco,167,Adele Peters,2002
SF316503,2,Vandalism,No,San Francisco,291,Roy Romero,2004
SF489530,4,Drug abuse,Yes,San Francisco,167,Adele Peters,2004
SF170989,2,Vandalism,Yes,San Francisco,447,Sherell Reine,2002
SF619877,5,Assault,Yes,San Francisco,167,Adele Peters,2002
SF101569,5,Assault,No,San Francisco,291,Roy Romero,2002
SF152962,5,Assault,Yes,San Francisco,130,David Graham,2004
SF613174,2,Vandalism,No,San Francisco,130,David Graham,2002
SF854457,2,Vandalism,No,San Francisco,447,Sherell Reine,2002
SF937738,5,Assault,Yes,San Francisco,291,Roy Romero,2000
SF162087,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2002
SF544167,2,Vandalism,Yes,San Francisco,447,Sherell Reine,2001
SF854457,2,Vandalism,Yes,San Francisco,140,Charles Ortega,2004
SF939510,2,Vandalism,No,San Francisco,891,Edward Denton,2004
SF585190,1,Larceny,Yes,San Francisco,447,Sherell Reine,2001
SF132636,1,Larceny,Yes,San Francisco,848,Joseph Costello,2003
SF273614,1,Larceny,Yes,San Francisco,447,Sherell Reine,2001
SF840159,5,Assault,Yes,San Francisco,848,Joseph Costello,2004
SF162104,1,Larceny,No,San Francisco,447,Sherell Reine,2001
SF626818,1,Larceny,Yes,San Francisco,167,Adele Peters,2000
SF152962,5,Assault,No,San Francisco,130,David Graham,2001
SF500585,5,Assault,Yes,San Francisco,130,David Graham,2004
SF326154,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
SF362789,1,Larceny,No,San Francisco,848,Joseph Costello,2002
SF491763,4,Drug abuse,No,San Francisco,447,Sherell Reine,2001
SF973980,1,Larceny,No,San Francisco,130,David Graham,2002
SF466358,1,Larceny,No,San Francisco,447,Sherell Reine,2004
SF510283,1,Larceny,Yes,San Francisco,167,Adele Peters,2001
SF840598,1,Larceny,Yes,San Francisco,130,David Graham,2003
SF386929,4,Drug abuse,No,San Francisco,140,Charles Ortega,2004
SF767677,1,Larceny,Yes,San Francisco,130,David Graham,2004
SF620308,2,Vandalism,Yes,San Francisco,167,Adele Peters,2000
SF125746,1,Larceny,Yes,San Francisco,216,Charles Pitts,2000
SF883862,1,Larceny,No,San Francisco,130,David Graham,2003
SF308312,1,Larceny,Yes,San Francisco,891,Edward Denton,2004
SF724932,5,Assault,Yes,San Francisco,848,Joseph Costello,2004
SF697614,1,Larceny,No,San Francisco,130,David Graham,2000
SF656270,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2003
SF754836,4,Drug abuse,Yes,San Francisco,291,Roy Romero,2003
SF696001,1,Larceny,No,San Francisco,891,Edward Denton,2001
SF946796,3,Homicide,No,San Francisco,216,Charles Pitts,2000
SF732893,5,Assault,No,San Francisco,140,Charles Ortega,2000
SF829497,2,Vandalism,Yes,San Francisco,130,David Graham,2003
SF809493,1,Larceny,No,San Francisco,167,Adele Peters,2001
SF399683,4,Drug abuse,Yes,San Francisco,891,Edward Denton,2003
SF359787,5,Assault,No,San Francisco,216,Charles Pitts,2000
SF689660,2,Vandalism,No,San Francisco,848,Joseph Costello,2002
SF941325,2,Vandalism,Yes,San Francisco,167,Adele Peters,2000
SF365508,1,Larceny,Yes,San Francisco,140,Charles Ortega,2002
SF804443,5,Assault,No,San Francisco,130,David Graham,2001
SF134738,5,Assault,Yes,San Francisco,130,David Graham,2001
SF316023,1,Larceny,Yes,San Francisco,447,Sherell Reine,2000
SF691982,5,Assault,Yes,San Francisco,140,Charles Ortega,2001
SF817265,1,Larceny,No,San Francisco,891,Edward Denton,2003
SF895459,1,Larceny,No,San Francisco,167,Adele Peters,2000
SF162104,1,Larceny,Yes,San Francisco,447,Sherell Reine,2003
SF860045,2,Vandalism,No,San Francisco,848,Joseph Costello,2003
SF284632,1,Larceny,Yes,San Francisco,140,Charles Ortega,2002
SF437489,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2000
SF475714,5,Assault,Yes,San Francisco,291,Roy Romero,2001
SF584306,4,Drug abuse,No,San Francisco,891,Edward Denton,2002
SF311842,5,Assault,Yes,San Francisco,447,Sherell Reine,2003
SF619877,1,Larceny,No,San Francisco,140,Charles Ortega,2000
SF433396,1,Larceny,Yes,San Francisco,291,Roy Romero,2001
SF815982,5,Assault,No,San Francisco,848,Joseph Costello,2000
SF453411,4,Drug abuse,No,San Francisco,130,David Graham,2003
SF153474,1,Larceny,No,San Francisco,216,Charles Pitts,2001
SF511903,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2004
SF750094,2,Vandalism,Yes,San Francisco,291,Roy Romero,2000
SF107203,4,Drug abuse,No,San Francisco,216,Charles Pitts,2000
SF668346,1,Larceny,No,San Francisco,216,Charles Pitts,2001
SF565922,1,Larceny,No,San Francisco,130,David Graham,2003
SF973890,1,Larceny,No,San Francisco,216,Charles Pitts,2004
SF170989,2,Vandalism,Yes,San Francisco,891,Edward Denton,2001
SF696001,1,Larceny,Yes,San Francisco,891,Edward Denton,2001
SF777321,1,Larceny,No,San Francisco,216,Charles Pitts,2000
SF393767,2,Vandalism,Yes,San Francisco,130,David Graham,2003
SF620501,4,Drug abuse,Yes,San Francisco,848,Joseph Costello,2004
SF560305,4,Drug abuse,No,San Francisco,291,Roy Romero,2002
SF311842,1,Larceny,Yes,San Francisco,140,Charles Ortega,2004
SF869430,3,Homicide,Yes,San Francisco,216,Charles Pitts,2000
SF171240,2,Vandalism,No,San Francisco,130,David Graham,2002
SF475714,1,Larceny,Yes,San Francisco,216,Charles Pitts,2001
SF433396,1,Larceny,Yes,San Francisco,848,Joseph Costello,2001
SF907053,2,Vandalism,No,San Francisco,291,Roy Romero,2001
SF848338,3,Homicide,No,San Francisco,291,Roy Romero,2003
SF575315,5,Assault,No,San Francisco,140,Charles Ortega,2003
SF211528,2,Vandalism,No,San Francisco,167,Adele Peters,2003
SF301023,4,Drug abuse,Yes,San Francisco,447,Sherell Reine,2002
SF519117,1,Larceny,No,San Francisco,447,Sherell Reine,2001
SF404344,2,Vandalism,No,San Francisco,130,David Graham,2000
SF515863,3,Homicide,Yes,San Francisco,291,Roy Romero,2004
SF482852,5,Assault,No,San Francisco,447,Sherell Reine,2002
SF317413,1,Larceny,No,San Francisco,130,David Graham,2002
SF816127,1,Larceny,Yes,San Francisco,216,Charles Pitts,2002
SF876220,1,Larceny,No,San Francisco,891,Edward Denton,2004
SF963726,3,Homicide,Yes,San Francisco,216,Charles Pitts,2004
SF885414,2,Vandalism,No,San Francisco,848,Joseph Costello,2003
SF899231,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2001
SF691637,1,Larceny,No,San Francisco,140,Charles Ortega,2000
SF398492,2,Vandalism,No,San Francisco,130,David Graham,2002
SF937738,1,Larceny,Yes,San Francisco,848,Joseph Costello,2001
SF954230,1,Larceny,Yes,San Francisco,130,David Graham,2003
SF809351,1,Larceny,No,San Francisco,167,Adele Peters,2004
SF615615,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
SF525691,1,Larceny,No,San Francisco,216,Charles Pitts,2001
SF282538,1,Larceny,Yes,San Francisco,167,Adele Peters,2000
SF621062,5,Assault,Yes,San Francisco,891,Edward Denton,2004
SF840784,1,Larceny,No,San Francisco,891,Edward Denton,2000
SF843712,4,Drug abuse,Yes,San Francisco,447,Sherell Reine,2000
SF751880,1,Larceny,No,San Francisco,848,Joseph Costello,2000
SF873679,3,Homicide,Yes,San Francisco,167,Adele Peters,2002
SF207548,1,Larceny,Yes,San Francisco,891,Edward Denton,2001
SF950779,2,Vandalism,Yes,San Francisco,167,Adele Peters,2001
SF139407,2,Vandalism,No,San Francisco,447,Sherell Reine,2001
SF511184,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
SF671901,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
SF595773,1,Larceny,Yes,San Francisco,291,Roy Romero,2004
SF673037,1,Larceny,No,San Francisco,891,Edward Denton,2001
