Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
NY147824,2,Vandalism,No,New York,255,Rogelio Fett,2000
NY585830,4,Drug abuse,Yes,New York,313,Kenneth Nance,2001
NY613743,2,Vandalism,No,New York,628,Valerie Eskew,2002
NY551192,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2004
NY923494,2,Vandalism,No,New York,105,Mitzi Fowler,2002
NY685951,3,Homicide,No,New York,982,Beatrice Frappier,2003
NY189705,2,Vandalism,No,New York,982,Beatrice Frappier,2003
NY781732,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
NY333605,5,Assault,Yes,New York,313,Kenneth Nance,2003
NY451394,3,Homicide,No,New York,628,Valerie Eskew,2001
NY322106,2,Vandalism,Yes,New York,597,Nancy Smith,2000
NY361042,4,Drug abuse,Yes,New York,982,Beatrice Frappier,2002
NY527745,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
NY711263,2,Vandalism,No,New York,648,Julian Gibson,2002
NY390337,5,Assault,Yes,New York,648,Julian Gibson,2000
NY792925,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
NY785102,2,Vandalism,No,New York,641,Gregory Kocher,2000
NY843061,1,Larceny,Yes,New York,982,Beatrice Frappier,2000
NY155354,2,Vandalism,Yes,New York,597,Nancy Smith,2000
NY262820,5,Assault,No,New York,982,Beatrice Frappier,2002
NY547543,5,Assault,Yes,New York,255,Rogelio Fett,2003
NY581027,1,Larceny,Yes,New York,105,Mitzi Fowler,2000
NY594743,2,Vandalism,Yes,New York,255,Rogelio Fett,2000
NY396594,1,Larceny,No,New York,628,Valerie Eskew,2003
NY458347,5,Assault,No,New York,313,Kenneth Nance,2004
NY915626,5,Assault,No,New York,641,Gregory Kocher,2004
NY362876,5,Assault,Yes,New York,313,Kenneth Nance,2001
NY306695,1,Larceny,Yes,New York,313,Kenneth Nance,2002
NY343649,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
NY350219,3,Homicide,Yes,New York,641,Gregory Kocher,2003
NY977534,2,Vandalism,No,New York,982,Beatrice Frappier,2004
NY403488,3,Homicide,Yes,New York,255,Rogelio Fett,2002
NY990202,2,Vandalism,Yes,New York,641,Gregory Kocher,2002
NY321668,2,Vandalism,Yes,New York,648,Julian Gibson,2004
NY643842,4,Drug abuse,Yes,New York,255,Rogelio Fett,2002
NY323125,2,Vandalism,No,New York,648,Julian Gibson,2000
NY455819,2,Vandalism,No,New York,313,Kenneth Nance,2000
NY115667,4,Drug abuse,No,New York,648,Julian Gibson,2002
NY409744,2,Vandalism,No,New York,628,Valerie Eskew,2001
NY302457,4,Drug abuse,Yes,New York,628,Valerie Eskew,2002
NY592458,2,Vandalism,No,New York,597,Nancy Smith,2001
NY415467,5,Assault,Yes,New York,648,Julian Gibson,2002
NY339339,2,Vandalism,Yes,New York,648,Julian Gibson,2002
NY594797,2,Vandalism,No,New York,641,Gregory Kocher,2003
NY891538,2,Vandalism,No,New York,255,Rogelio Fett,2001
NY181712,2,Vandalism,No,New York,255,Rogelio Fett,2004
NY632737,2,Vandalism,No,New York,628,Valerie Eskew,2002
NY846583,5,Assault,Yes,New York,105,Mitzi Fowler,2003
NY867750,4,Drug abuse,Yes,New York,313,Kenneth Nance,2004
NY524003,2,Vandalism,No,New York,628,Valerie Eskew,2003
NY952824,2,Vandalism,No,New York,628,Valerie Eskew,2001
NY715022,1,Larceny,No,New York,313,Kenneth Nance,2000
NY671647,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
NY848984,3,Homicide,No,New York,648,Julian Gibson,2002
NY678515,2,Vandalism,No,New York,628,Valerie Eskew,2000
NY297700,4,Drug abuse,Yes,New York,628,Valerie Eskew,2002
NY386746,4,Drug abuse,No,New York,597,Nancy Smith,2004
NY162664,1,Larceny,Yes,New York,648,Julian Gibson,2004
NY438182,5,Assault,No,New York,648,Julian Gibson,2003
NY588793,2,Vandalism,No,New York,641,Gregory Kocher,2002
NY278668,5,Assault,Yes,New York,648,Julian Gibson,2003
NY370492,2,Vandalism,Yes,New York,648,Julian Gibson,2003
NY992585,1,Larceny,No,New York,641,Gregory Kocher,2000
NY620563,5,Assault,Yes,New York,255,Rogelio Fett,2002
NY322106,2,Vandalism,No,New York,648,Julian Gibson,2003
NY224429,3,Homicide,No,New York,313,Kenneth Nance,2001
NY199159,2,Vandalism,No,New York,313,Kenneth Nance,2001
NY229924,1,Larceny,No,New York,313,Kenneth Nance,2004
NY406738,1,Larceny,Yes,New York,597,Nancy Smith,2003
NY623462,1,Larceny,Yes,New York,982,Beatrice Frappier,2002
NY918791,5,Assault,No,New York,255,Rogelio Fett,2003
NY345068,1,Larceny,No,New York,641,Gregory Kocher,2002
NY837725,2,Vandalism,Yes,New York,641,Gregory Kocher,2003
NY458836,1,Larceny,Yes,New York,641,Gregory Kocher,2001
NY717616,2,Vandalism,No,New York,255,Rogelio Fett,2002
NY439210,3,Homicide,No,New York,648,Julian Gibson,2004
NY171404,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
NY832872,2,Vandalism,No,New York,628,Valerie Eskew,2004
NY700380,4,Drug abuse,Yes,New York,641,Gregory Kocher,2000
NY801431,5,Assault,No,New York,628,Valerie Eskew,2004
NY406571,4,Drug abuse,Yes,New York,628,Valerie Eskew,2004
NY749787,1,Larceny,Yes,New York,597,Nancy Smith,2000
NY139017,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
NY844739,2,Vandalism,No,New York,648,Julian Gibson,2004
NY126904,5,Assault,No,New York,255,Rogelio Fett,2001
NY431560,1,Larceny,No,New York,105,Mitzi Fowler,2001
NY262820,1,Larceny,Yes,New York,105,Mitzi Fowler,2002
NY803760,5,Assault,No,New York,255,Rogelio Fett,2001
NY908678,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
NY902579,2,Vandalism,Yes,New York,628,Valerie Eskew,2002
NY735026,1,Larceny,Yes,New York,982,Beatrice Frappier,2000
NY667566,4,Drug abuse,Yes,New York,597,Nancy Smith,2002
NY539317,2,Vandalism,No,New York,313,Kenneth Nance,2000
NY100959,2,Vandalism,Yes,New York,648,Julian Gibson,2004
NY297700,1,Larceny,No,New York,105,Mitzi Fowler,2003
NY511559,3,Homicide,No,New York,255,Rogelio Fett,2002
NY860683,2,Vandalism,Yes,New York,628,Valerie Eskew,2003
NY585830,2,Vandalism,No,New York,628,Valerie Eskew,2001
NY322094,2,Vandalism,No,New York,105,Mitzi Fowler,2003
NY990202,2,Vandalism,Yes,New York,628,Valerie Eskew,2004
NY675220,2,Vandalism,No,New York,982,Beatrice Frappier,2002
NY757506,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
NY606303,2,Vandalism,Yes,New York,648,Julian Gibson,2004
NY581027,5,Assault,Yes,New York,982,Beatrice Frappier,2002
NY333605,2,Vandalism,Yes,New York,982,Beatrice Frappier,2002
NY497969,2,Vandalism,No,New York,628,Valerie Eskew,2000
NY818045,4,Drug abuse,No,New York,641,Gregory Kocher,2000
NY357441,5,Assault,Yes,New York,597,Nancy Smith,2002
NY511290,5,Assault,Yes,New York,313,Kenneth Nance,2001
NY750241,4,Drug abuse,No,New York,313,Kenneth Nance,2000
NY925880,4,Drug abuse,No,New York,597,Nancy Smith,2002
NY540410,1,Larceny,Yes,New York,255,Rogelio Fett,2004
NY724292,4,Drug abuse,No,New York,628,Valerie Eskew,2003
NY600733,2,Vandalism,Yes,New York,313,Kenneth Nance,2002
NY804027,2,Vandalism,Yes,New York,105,Mitzi Fowler,2001
NY921278,1,Larceny,Yes,New York,255,Rogelio Fett,2002
NY896477,3,Homicide,No,New York,648,Julian Gibson,2002
NY174889,1,Larceny,No,New York,597,Nancy Smith,2002
NY101250,2,Vandalism,Yes,New York,105,Mitzi Fowler,2000
NY752487,4,Drug abuse,Yes,New York,648,Julian Gibson,2004
NY530413,1,Larceny,No,New York,628,Valerie Eskew,2003
NY601598,2,Vandalism,Yes,New York,105,Mitzi Fowler,2004
NY356723,2,Vandalism,Yes,New York,105,Mitzi Fowler,2004
NY682986,3,Homicide,No,New York,313,Kenneth Nance,2004
NY322106,5,Assault,No,New York,255,Rogelio Fett,2001
NY852937,4,Drug abuse,No,New York,255,Rogelio Fett,2002
NY451195,2,Vandalism,Yes,New York,648,Julian Gibson,2004
NY556439,2,Vandalism,Yes,New York,313,Kenneth Nance,2003
NY620217,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
NY233249,2,Vandalism,No,New York,648,Julian Gibson,2000
NY517952,2,Vandalism,Yes,New York,105,Mitzi Fowler,2000
NY484883,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
NY278668,1,Larceny,No,New York,255,Rogelio Fett,2000
NY697377,5,Assault,Yes,New York,597,Nancy Smith,2004
NY328168,4,Drug abuse,Yes,New York,641,Gregory Kocher,2003
NY778789,2,Vandalism,Yes,New York,313,Kenneth Nance,2002
NY818045,4,Drug abuse,Yes,New York,313,Kenneth Nance,2002
NY313436,1,Larceny,Yes,New York,628,Valerie Eskew,2003
NY504781,2,Vandalism,Yes,New York,628,Valerie Eskew,2002
NY410032,4,Drug abuse,No,New York,641,Gregory Kocher,2000
NY342564,3,Homicide,Yes,New York,105,Mitzi Fowler,2004
NY711297,1,Larceny,Yes,New York,105,Mitzi Fowler,2004
NY492218,2,Vandalism,Yes,New York,255,Rogelio Fett,2002
NY687592,1,Larceny,No,New York,982,Beatrice Frappier,2004
NY519817,2,Vandalism,No,New York,982,Beatrice Frappier,2004
NY328095,4,Drug abuse,No,New York,628,Valerie Eskew,2004
NY828795,2,Vandalism,No,New York,641,Gregory Kocher,2000
NY578337,1,Larceny,No,New York,313,Kenneth Nance,2004
